country,year,tumor_deaths,digestive_deaths,tumor_rank
阿曼,2010,926.5243419668741,284.4668121880529,3.0
阿根廷,2010,76520.43969417123,13941.35905683316,2.0
马尔他,2010,881.601612435722,107.08412105801429,2.0
马尔代夫,2010,156.90445029982615,48.32377078811375,2.0
马拉维,2010,9071.023001173377,4066.825658557432,7.0
马来西亚,2010,20692.909848606414,7538.010334993011,2.0
马绍尔群岛,2010,36.55061462168251,15.076986981200182,4.0
马达加斯加,2010,13007.309847026681,6708.687450915028,6.0
马里,2010,7138.72264904497,5433.976023564171,7.0
黎巴嫩,2010,3871.7244961804927,944.1415962877047,2.0
黑山共和国,2010,1411.3848825277412,170.52768238253955,2.0
不丹,2011,379.7672879144468,313.8034772023265,4.0
东帝汶民主共和国,2011,538.9045508743111,364.3272023240728,4.0
中国,2011,2041995.6637520231,246049.55624244077,2.0
中非共和国,2011,1856.5440983213525,1549.4853286087784,9.0
丹麦,2011,17552.34251202635,2586.1706236508717,1.0
乌克兰,2011,92163.06718433222,26943.29149442228,2.0
乌兹别克斯坦,2011,13514.817622044155,9987.036256961705,3.0
乌干达,2011,20046.554739983236,6744.77722533952,6.0
乌拉圭,2011,9653.438965980811,1506.4269690556011,2.0
乍得,2011,4760.522175748289,4817.56337322917,9.0
也门,2011,8289.985896904907,4300.51567730876,5.0
亚美尼亚,2011,5838.273936328013,1802.3764883328809,2.0
以色列,2011,12107.212711948196,1766.8328077297424,1.0
伊拉克,2011,20554.09489144075,3708.8426050997914,2.0
伊朗伊斯兰共和国,2011,54148.22398966412,9723.677333107522,2.0
伯利兹城,2011,214.56901391276392,68.94990331998572,2.0
佛得角,2011,403.755958520648,125.22514594882468,2.0
俄罗斯,2011,305291.56569655635,94189.81900198624,2.0
保加利亚,2011,19388.380496491583,3686.251037445527,2.0
克罗地亚,2011,14253.078315231722,2387.1115043156715,2.0
关岛,2011,159.57056088535415,36.226847976892934,2.0
冈比亚,2011,376.9736056250412,487.37664682001684,10.0
冰岛,2011,629.8482211950671,61.131590002488025,2.0
几内亚,2011,4648.302873966595,4333.280040727311,7.0
几内亚比绍,2011,548.6065266641416,636.828000716559,11.0
刚果,2011,2110.5398613237026,1228.019781095412,7.0
刚果民主共和国,2011,35031.402607021584,18131.496961657158,9.0
利比亚,2011,4133.239519130584,1091.2098874861138,3.0
利比里亚,2011,1908.0021496115735,1457.3382267600616,8.0
加拿大,2011,79276.52960912017,10463.073841742344,1.0
加纳,2011,9514.651137828505,9877.566414893758,8.0
加蓬,2011,975.378385255683,539.8175582465084,4.0
匈牙利,2011,33924.154902505325,7300.08230814229,2.0
北马其顿,2011,4164.015422046637,473.11085450709555,2.0
北马里亚纳群岛,2011,57.797896951543215,15.235825768722622,2.0
南苏丹,2011,5727.05620101375,2610.9090995499346,8.0
南非,2011,49289.216161342294,13752.53419082031,4.0
博茨瓦纳,2011,842.2107760174702,612.123234079089,4.0
卡塔尔,2011,311.60292551180305,106.61195090018607,3.0
卢旺达,2011,6423.69637362271,2516.746183339352,4.0
卢森堡公国,2011,1195.4064420644638,194.85149961390746,2.0
印度,2011,637493.2983326791,421530.72886181774,5.0
印度尼西亚,2011,154052.8310598331,120901.56022346698,3.0
危地马拉,2011,8901.099433271944,5840.892078174949,2.0
厄瓜多尔,2011,13721.497407083274,5265.293889867288,2.0
厄立特里亚国,2011,3485.5866033758953,2301.847705356669,6.0
古巴,2011,23372.22058716514,3496.4371069663625,2.0
吉尔吉斯斯坦,2011,3602.313115323188,2591.477563233646,2.0
吉布提,2011,480.6418761040144,293.7797024706485,6.0
哈萨克斯坦,2011,20691.324143821952,10090.940418251526,2.0
哥伦比亚,2011,39362.96906491026,8795.921721753126,2.0
哥斯达黎加,2011,4586.913108706532,1238.5857185984444,2.0
喀麦隆,2011,9754.221355467182,7046.970609032667,8.0
图瓦卢,2011,13.451820452491168,4.225049447156788,3.0
土库曼斯坦,2011,2828.62858824014,2254.037237382816,2.0
土耳其,2011,79290.16280342679,10946.100465242302,2.0
圣卢西亚岛,2011,218.57893663182753,40.778114136313356,2.0
圣基茨和尼维斯联邦,2011,65.74546142364575,14.688482263709846,2.0
圣多美和普林西比民主共和国,2011,95.13626811803607,92.91560330150325,3.0
圣文森特和格林纳丁斯,2011,170.3607910517895,30.412239135462787,2.0
圣马力诺共和国,2011,71.8273088084322,7.8071591741527335,2.0
圭亚那,2011,604.3410986458107,313.5240990923556,3.0
坦桑尼亚联合共和国,2011,25953.19372160102,12322.96044253776,6.0
埃及,2011,49512.08815036768,52213.18407639202,3.0
埃塞俄比亚,2011,57269.34945876001,33085.91376492024,5.0
基里巴斯,2011,47.69577242699184,34.87274123070949,5.0
塔吉克斯坦,2011,2921.8547204085758,1615.7092223888217,4.0
塞内加尔,2011,4475.017818265425,4481.643216069936,8.0
塞尔维亚,2011,27803.894815872136,4681.9850951429635,2.0
塞拉利昂,2011,2847.0704605182914,3558.15231078498,9.0
塞浦路斯,2011,2077.6274473242106,331.36607468644615,2.0
塞舌尔,2011,135.95429230374194,42.46015579275418,2.0
墨西哥,2011,80879.51120983747,53986.60474383207,3.0
多哥,2011,2222.4007279708444,2025.6252921933262,10.0
多米尼加共和国,2011,7683.074675518841,2027.4273923404776,2.0
多米尼加岛,2011,128.765770568628,20.40347823955319,2.0
大韩民国,2011,84861.33735491906,13581.760113166549,1.0
奥地利,2011,21595.088320665327,3359.269999582152,2.0
委内瑞拉玻利瓦尔共和国,2011,25016.178343375992,5861.751207407617,2.0
孟加拉国,2011,81867.94890993978,34080.104324757325,4.0
安哥拉,2011,10258.676035103863,6188.965752829193,9.0
安提瓜和巴布达,2011,106.89108507847335,15.435196588281967,2.0
安道尔共和国,2011,164.30282691158408,22.876333845944853,1.0
密克罗尼西亚联邦,2011,85.67707176301325,42.44939172194546,3.0
尼加拉瓜,2011,3300.6855597270037,1814.497483029381,3.0
尼日利亚,2011,68821.68364473843,42831.76982470559,8.0
尼日尔,2011,4535.873998014436,5501.204279532284,11.0
尼泊尔,2011,10256.365974024839,10284.258397106103,6.0
巴勒斯坦,2011,1828.3090115295452,415.2168407048529,2.0
巴哈马,2011,488.8786562207966,96.22200373901232,2.0
巴基斯坦,2011,104941.05775930859,62157.807812069535,4.0
巴巴多斯,2011,574.0086724121752,81.16412977083525,2.0
巴布亚新几内亚,2011,3870.056403022693,782.1212584083607,4.0
巴拉圭,2011,5276.232246159057,1642.5884029916692,2.0
巴拿马,2011,3153.5536344465695,719.7386651052973,2.0
巴林岛,2011,518.8861266029583,153.73685317342205,3.0
巴西,2011,211475.64634951338,64758.70791075207,2.0
布基纳法索,2011,5905.743940490802,4945.203368578339,8.0
布隆迪,2011,4302.455668856388,2653.7686786007403,10.0
希腊,2011,29976.407498016684,3179.9856409592144,2.0
帕劳共和国,2011,27.550657407755164,4.771615812853132,2.0
库克群岛,2011,26.000993759048946,3.7319747194075528,3.0
德国,2011,246165.85164408252,44456.976356194886,2.0
意大利,2011,184983.6987749342,26618.053836273473,2.0
所罗门群岛,2011,391.78488034652094,215.76996312373538,4.0
托克劳群岛,2011,1.5141972396825707,0.4564888946846686,3.0
拉脱维亚,2011,6206.544683388925,1069.6692419580522,2.0
挪威,2011,12306.875420702325,1355.507410600662,2.0
捷克共和国,2011,29624.384859216178,4748.119315678399,2.0
摩尔多瓦共和国,2011,6446.717233104181,4348.6528088445275,2.0
摩洛哥,2011,16042.221435421077,8954.771532572497,2.0
摩纳哥公国,2011,199.16169563723273,19.79471553064556,1.0
文莱达鲁萨兰国,2011,323.71687218306954,40.58864730421883,2.0
斐济,2011,746.9886413155016,145.23524336784666,3.0
斯威士兰,2011,828.7522690799163,342.30678659476075,6.0
斯洛伐克,2011,13350.732599619987,2980.3407873465435,2.0
斯洛文尼亚,2011,5986.438628995755,1164.9228813926577,2.0
斯里兰卡,2011,14879.009174084184,4599.589582163105,2.0
新加坡,2011,5473.826777152295,401.3049925074735,1.0
新西兰,2011,9157.1215533979,900.9663010085502,2.0
日本,2011,407531.1480679727,51729.83590058881,1.0
智利,2011,26692.62516277449,7093.33568036624,1.0
朝鲜民主主义人民共和国,2011,29525.742962816028,5883.358359591071,2.0
柬埔寨,2011,6829.178511964799,5593.177054521629,3.0
格林纳达,2011,182.04299129378575,29.838289267415476,2.0
格陵兰,2011,156.38078353467952,23.153744177098506,1.0
格鲁吉亚,2011,8669.770472443091,2218.0900083391093,2.0
比利时,2011,32346.828988230092,5118.758823854893,1.0
毛里塔尼亚,2011,1846.085415942367,954.3594626841779,5.0
毛里求斯,2011,1217.8312859217722,366.1664324974316,3.0
汤加,2011,101.57880397260804,22.735195103069696,2.0
沙特阿拉伯,2011,11915.718735293933,4393.964478572194,3.0
法国,2011,184933.6497840935,28066.812553503467,1.0
波兰,2011,109631.98765559864,17982.005721869387,2.0
波多黎各,2011,6398.515867641757,1413.5542659223577,2.0
波斯尼亚和黑塞哥维那,2011,9109.87944663227,1259.7683440567416,2.0
泰国,2011,107379.50064442052,30261.85346409824,1.0
津巴布韦,2011,7179.317508570347,3391.5618382542034,5.0
洪都拉斯,2011,3434.9806371872105,2850.3376164171286,3.0
海地,2011,6508.412632546389,3836.360224444832,6.0
澳大利亚,2011,46213.47944696551,5493.685675968238,1.0
爱尔兰,2011,8885.309820341787,1038.1578699146887,2.0
爱沙尼亚,2011,3653.8569657418675,605.919208743434,2.0
牙买加,2011,3435.62124262709,373.1391388738725,2.0
特立尼达拉岛和多巴哥,2011,1718.1938199436484,348.04571541524547,3.0
玻利维亚国,2011,10269.992781439174,4621.757665053022,2.0
瑙鲁共和国,2011,8.583852714895496,3.130208256922274,4.0
瑞典,2011,25150.83314610523,3088.0857646498634,2.0
瑞士,2011,18677.70692583177,2660.1619916113573,2.0
瓦努阿图,2011,99.72308261037448,79.10444483817365,5.0
白俄罗斯,2011,20249.10049250656,5546.110480451674,2.0
百慕大,2011,139.01910044388748,13.87049231362528,2.0
科威特,2011,925.0292554219869,176.43640418438503,2.0
科摩罗,2011,251.53983376502168,189.82846672191633,5.0
科特廸亚,2011,6761.5738605208135,5844.5410301598495,8.0
秘鲁,2011,25431.751891456355,9324.461931331589,1.0
突尼斯,2011,12814.397204266641,3162.4746461278573,2.0
立陶宛,2011,8612.328471299716,2179.6022368035283,2.0
索马里,2011,4761.099338340495,3784.430119669526,9.0
约旦,2011,4150.050206248347,769.9817283117045,2.0
纳米比亚,2011,1097.8466614569463,631.922064024674,5.0
纽埃,2011,2.205371232708269,0.668720699782463,3.0
缅甸,2011,34869.3902420742,29365.789337339687,4.0
罗马尼亚,2011,50029.42166822216,14940.837021719253,2.0
美利坚合众国,2011,651321.293666394,111284.66825241482,2.0
美属维尔京群岛,2011,197.17441367226468,36.036681722938816,2.0
美属萨摩亚群岛,2011,52.34630514801069,10.18931196781421,3.0
老挝人民民主共和国,2011,3336.297534314904,2141.074951967621,5.0
肯尼亚,2011,21653.0123330124,7462.995753358783,6.0
芬兰,2011,12984.566311778955,2527.7943459944404,2.0
苏丹,2011,14784.813992608784,6772.980996206072,3.0
苏里南,2011,543.9280937539296,196.87967936283124,2.0
英国,2011,173192.56498101828,30049.867295707176,1.0
荷兰,2011,48761.552326570665,5333.121062079748,1.0
莫桑比克,2011,8146.714710799483,5699.728982002759,8.0
莱索托,2011,1099.8810349933453,658.4516667620039,6.0
菲律宾,2011,58205.508424054824,23485.064821278156,3.0
萨尔瓦多,2011,5194.886423638858,2383.4473256669276,2.0
萨摩亚,2011,83.10047805577285,44.22474241167727,5.0
葡萄牙,2011,29563.888382348356,5104.7405227041545,2.0
蒙古,2011,4109.459191719122,1314.70791152588,2.0
西班牙,2011,118461.023105325,20813.431979320623,1.0
贝宁,2011,3127.248443804936,3257.5466525063644,10.0
赞比亚,2011,7101.961353895357,5084.86185334946,7.0
赤道几内亚,2011,495.8230808193932,173.64391425770143,7.0
越南,2011,72019.67873597363,29014.088203771335,2.0
阿塞拜疆,2011,8583.525461256051,3428.755251061939,2.0
阿富汗,2011,6954.585077333186,2093.5168960008946,8.0
阿尔及利亚,2011,15147.54236258888,7952.6258398815,2.0
阿尔巴尼亚,2011,3414.125627106645,422.75246007905594,2.0
阿拉伯叙利亚共和国,2011,7581.543245724997,2523.834276592022,2.0
阿拉伯联合酋长国,2011,1569.568671163086,332.3702581594102,3.0
阿曼,2011,965.0556334404365,288.0009897081077,3.0
阿根廷,2011,76337.40315789018,14184.44694661558,2.0
马尔他,2011,889.5300321125933,107.95668323723817,2.0
马尔代夫,2011,163.12484429535402,49.07298654547956,2.0
马拉维,2011,9670.302132370864,4160.176066608687,6.0
马来西亚,2011,21394.137836865313,7723.6433158953805,2.0
马绍尔群岛,2011,37.44411247201835,15.000950757389502,4.0
马达加斯加,2011,13420.703725504352,6901.519582941587,6.0
马里,2011,7390.600807217942,5564.584214848705,7.0
黎巴嫩,2011,4295.853320575841,994.6815932163767,2.0
黑山共和国,2011,1447.5748296767267,174.3923743538804,2.0
不丹,2012,390.58039815018714,313.3291144254788,4.0
东帝汶民主共和国,2012,572.1899529464243,377.3625220844989,4.0
中国,2012,2035116.2639360558,240595.08425414088,2.0
中非共和国,2012,1892.1555806308875,1570.2069998421587,9.0
丹麦,2012,17595.718173828125,2451.4225132057645,1.0
乌克兰,2012,94037.98135681698,27924.9021952877,2.0
乌兹别克斯坦,2012,14131.875912431196,10280.916324342164,2.0
乌干达,2012,21041.177666862925,6959.067383250756,6.0
乌拉圭,2012,9610.64470475464,1523.9155144077083,2.0
乍得,2012,4888.6707002337125,4935.741067992026,9.0
也门,2012,8356.129323503998,4241.975837919093,5.0
亚美尼亚,2012,5752.254241816991,1808.0915571528174,2.0
以色列,2012,12487.27797348254,1809.5792753987073,1.0
伊拉克,2012,21699.01510691268,3735.2388239531283,2.0
伊朗伊斯兰共和国,2012,54542.070122919344,9583.397828340036,2.0
伯利兹城,2012,223.91356342463956,71.37699195941585,2.0
佛得角,2012,421.3463890296107,128.67411220626195,2.0
俄罗斯,2012,306813.0594812758,94482.81442196964,2.0
保加利亚,2012,19920.747754090426,3829.2307712504676,2.0
克罗地亚,2012,14316.371575508147,2336.8838485423203,2.0
关岛,2012,164.09743990670825,37.71314004710862,2.0
冈比亚,2012,391.9105546668374,497.9928078285766,10.0
冰岛,2012,644.6881124490214,62.24133340375698,2.0
几内亚,2012,4743.471573637858,4357.397329384101,7.0
几内亚比绍,2012,573.8884621262346,642.0664150117029,10.0
刚果,2012,2178.619165663601,1231.3401513514984,7.0
刚果民主共和国,2012,36452.67851042159,18566.294260556737,9.0
利比亚,2012,4301.5929545893705,1091.3081645396196,2.0
利比里亚,2012,2069.5679648571722,1541.2494020007036,8.0
加拿大,2012,80832.96086529433,10712.0515107429,1.0
加纳,2012,9927.828858886123,10065.03238442765,8.0
加蓬,2012,1037.7437521019658,544.8680400369301,4.0
匈牙利,2012,34095.56591309806,6971.542677746415,2.0
北马其顿,2012,4286.620548944257,494.0650478516991,2.0
北马里亚纳群岛,2012,58.22833220066068,15.228714563377354,2.0
南苏丹,2012,5959.386388057807,2691.8779845292906,8.0
南非,2012,51659.19685709659,13911.686571099734,4.0
博茨瓦纳,2012,867.6050264845055,612.982201427166,4.0
卡塔尔,2012,327.4775139068751,106.2697544176296,3.0
卢旺达,2012,6684.80070495593,2580.6738880860094,4.0
卢森堡公国,2012,1201.9028367930048,199.32855412117763,2.0
印度,2012,650993.5245868544,416340.18407442153,5.0
印度尼西亚,2012,159323.69212565615,120552.8448854535,2.0
危地马拉,2012,9078.446254739483,5966.734585857822,2.0
厄瓜多尔,2012,13612.943716801132,5174.625273275746,2.0
厄立特里亚国,2012,3644.2569514719,2349.398049143161,6.0
古巴,2012,23860.300528411084,3618.140797446062,2.0
吉尔吉斯斯坦,2012,3694.5186709197596,2615.0493448528823,2.0
吉布提,2012,513.9473430855983,307.9222898162713,6.0
哈萨克斯坦,2012,20611.446879868992,10927.653425971659,2.0
哥伦比亚,2012,40526.27391954013,8909.294502952918,2.0
哥斯达黎加,2012,4775.4531687677245,1274.7455921796382,2.0
喀麦隆,2012,10169.771542068509,7153.102235556984,8.0
图瓦卢,2012,13.627124727516277,4.278438836059443,3.0
土库曼斯坦,2012,2911.1679373103802,2385.853664826694,2.0
土耳其,2012,82505.98950762024,11398.945734428418,2.0
圣卢西亚岛,2012,228.99233276118403,42.353646187034705,2.0
圣基茨和尼维斯联邦,2012,65.17583906285303,14.358561782775016,2.0
圣多美和普林西比民主共和国,2012,95.80276405889222,93.06707769092965,3.0
圣文森特和格林纳丁斯,2012,173.7675312361426,31.283030177341587,2.0
圣马力诺共和国,2012,72.96241393214346,8.121422405365278,2.0
圭亚那,2012,612.4707211966464,314.5284332316969,3.0
坦桑尼亚联合共和国,2012,27198.9922090929,12793.248905385388,5.0
埃及,2012,51437.470057939405,54054.03971393295,3.0
埃塞俄比亚,2012,58849.547809322474,33148.01756013748,5.0
基里巴斯,2012,48.33111404174261,35.052075388025315,5.0
塔吉克斯坦,2012,2967.0197602381413,1619.3770804829862,4.0
塞内加尔,2012,4359.949884918369,4371.046018438618,8.0
塞尔维亚,2012,27977.599085852158,4660.086169047912,2.0
塞拉利昂,2012,3030.392359184585,3662.9180539771482,9.0
塞浦路斯,2012,2199.43783641566,347.76605658755227,2.0
塞舌尔,2012,138.23006621326275,42.868165486092664,2.0
墨西哥,2012,82567.22067548025,54754.65025103197,3.0
多哥,2012,2284.9603218278307,2036.0415147156025,9.0
多米尼加共和国,2012,7973.384427090935,2086.728843185305,2.0
多米尼加岛,2012,131.8994924770331,21.105230676457325,2.0
大韩民国,2012,87943.52829105649,13701.096834302843,1.0
奥地利,2012,22057.843428529,3369.405718585853,2.0
委内瑞拉玻利瓦尔共和国,2012,25683.045379523875,5970.7936244044395,2.0
孟加拉国,2012,84596.57931187724,32185.65855117749,3.0
安哥拉,2012,10683.358456369155,6304.312740686474,8.0
安提瓜和巴布达,2012,110.12341899551512,16.039795879475765,2.0
安道尔共和国,2012,157.50404550366028,21.634508922402382,1.0
密克罗尼西亚联邦,2012,87.19930115226886,42.73960010720216,3.0
尼加拉瓜,2012,3428.0039745541935,1923.2359399941008,3.0
尼日利亚,2012,70807.70554311151,43547.12585135003,8.0
尼日尔,2012,4772.848143814383,5754.541224272574,11.0
尼泊尔,2012,10388.360649725666,10178.966030402928,5.0
巴勒斯坦,2012,1887.8426431159755,407.55611596067206,2.0
巴哈马,2012,500.685316685745,98.2875911912831,2.0
巴基斯坦,2012,107832.84779853528,61435.9551078823,4.0
巴巴多斯,2012,583.0003091042745,83.71237832205014,2.0
巴布亚新几内亚,2012,4011.9442180386236,798.6499451739971,4.0
巴拉圭,2012,5436.961908773224,1671.7828208959488,2.0
巴拿马,2012,3297.4829435773113,748.6413507410304,2.0
巴林岛,2012,537.7357014054336,153.6515766339084,3.0
巴西,2012,216623.45796322904,65411.28874745315,2.0
布基纳法索,2012,6076.132665866648,5047.070140646084,8.0
布隆迪,2012,4519.510635915674,2724.6462184401257,10.0
希腊,2012,30944.129058458762,3374.474986619004,2.0
帕劳共和国,2012,28.138014628632515,4.795253959431433,2.0
库克群岛,2012,26.66852992671286,3.758748146088358,3.0
德国,2012,249116.96800190452,44905.41309646197,2.0
意大利,2012,189001.42772163532,27491.94792789843,2.0
所罗门群岛,2012,423.2380627113715,223.93023321616386,4.0
托克劳群岛,2012,1.5218066364209244,0.4489727015641318,3.0
拉脱维亚,2012,6204.972707026261,1049.8449649200984,2.0
挪威,2012,12451.459936379879,1387.5059644972907,2.0
捷克共和国,2012,29627.848878419365,4736.665664595236,2.0
摩尔多瓦共和国,2012,6469.525824136904,4186.709131302236,2.0
摩洛哥,2012,16858.157581309326,9098.008005539987,2.0
摩纳哥公国,2012,205.43575789383866,20.035505368243683,1.0
文莱达鲁萨兰国,2012,338.42907614683656,41.85080321599757,2.0
斐济,2012,760.7115159531172,145.98847907680488,3.0
斯威士兰,2012,819.8511587494281,333.3919204839051,6.0
斯洛伐克,2012,13543.477262301665,2974.1619026173203,2.0
斯洛文尼亚,2012,5979.3795677445705,1164.6311935469625,2.0
斯里兰卡,2012,15204.979607033163,4530.094877062427,2.0
新加坡,2012,5684.112339849236,404.3305302957628,1.0
新西兰,2012,9303.902869242063,902.1497535617217,2.0
日本,2012,414923.5214529656,52658.102211896345,1.0
智利,2012,27103.480000508807,7208.812139426674,1.0
朝鲜民主主义人民共和国,2012,30440.119094308688,5954.036842394675,2.0
柬埔寨,2012,7143.131018852954,5685.732605511289,3.0
格林纳达,2012,183.61807006537168,30.997895829098802,2.0
格陵兰,2012,159.46233589012033,23.31436820036621,1.0
格鲁吉亚,2012,8952.998710244085,2275.537321386557,2.0
比利时,2012,33146.374486041845,5393.430900077819,1.0
毛里塔尼亚,2012,1936.8173875498273,980.211987825822,5.0
毛里求斯,2012,1246.965399547912,352.7212595719377,3.0
汤加,2012,102.88714252747378,22.782112365991654,2.0
沙特阿拉伯,2012,11835.348964538682,4315.701614174211,3.0
法国,2012,190021.2205671653,29107.204633610298,1.0
波兰,2012,111739.63930419025,18287.29571580261,2.0
波多黎各,2012,6476.780558597445,1442.0298864203694,2.0
波斯尼亚和黑塞哥维那,2012,9172.373807587013,1274.0503227283384,2.0
泰国,2012,107243.01773904033,30338.18101472009,1.0
津巴布韦,2012,7437.65760519548,3434.596239827288,5.0
洪都拉斯,2012,3654.790258087788,2962.057460744786,3.0
海地,2012,6802.167503365969,3915.420615651615,5.0
澳大利亚,2012,46474.732033676206,5609.86069217096,1.0
爱尔兰,2012,9062.156023314705,1086.6468059348308,2.0
爱沙尼亚,2012,3690.5620212833646,589.7910980053587,2.0
牙买加,2012,3581.438784505704,390.6311020205218,2.0
特立尼达拉岛和多巴哥,2012,1769.4850452703554,355.24202145764855,3.0
玻利维亚国,2012,10676.886227295334,4684.130909640269,2.0
瑙鲁共和国,2012,8.846532723643442,3.1082706860400346,3.0
瑞典,2012,25632.27595143271,3186.843524975861,2.0
瑞士,2012,19005.816844985435,2745.3739969398534,2.0
瓦努阿图,2012,103.5351815438492,80.5961292315986,5.0
白俄罗斯,2012,19773.189196290776,5073.058152281207,2.0
百慕大,2012,141.02194528870166,13.95140644966872,2.0
科威特,2012,979.5366018336707,179.96455647585142,2.0
科摩罗,2012,251.59720333987985,191.77808719330588,5.0
科特廸亚,2012,7473.929516906077,6291.268752815825,8.0
秘鲁,2012,25766.775370497755,9238.721235635507,1.0
突尼斯,2012,13124.540865467134,3193.5441469683083,2.0
立陶宛,2012,8581.743172418379,2161.036408532504,2.0
索马里,2012,4831.526886770859,3827.7434489328443,9.0
约旦,2012,4416.481988102533,796.8147274208156,2.0
纳米比亚,2012,1161.99166295413,640.3405578175459,5.0
纽埃,2012,2.2266943045945986,0.6632092738017537,3.0
缅甸,2012,35374.07492571754,29253.843145791376,4.0
罗马尼亚,2012,50547.128597279945,14492.68937436567,2.0
美利坚合众国,2012,657085.0538943453,113256.72663157895,2.0
美属维尔京群岛,2012,199.67861537692468,35.81058965098748,2.0
美属萨摩亚群岛,2012,53.2641119866891,10.3463762476607,3.0
老挝人民民主共和国,2012,3486.3800692430364,2161.0635865507957,4.0
肯尼亚,2012,22254.06745908115,7579.95411379359,6.0
芬兰,2012,13246.360173485085,2525.078004396574,2.0
苏丹,2012,15018.830700740215,6768.589175196361,3.0
苏里南,2012,564.7792406220525,199.3309358633703,2.0
英国,2012,177767.56452415767,30483.70795293198,1.0
荷兰,2012,49956.97223081767,5471.692458198002,1.0
莫桑比克,2012,8233.538878316067,5941.622149710188,8.0
莱索托,2012,1146.2914407045537,667.7595022324119,6.0
菲律宾,2012,60428.564882290964,23814.021146755626,3.0
萨尔瓦多,2012,5567.293165559658,2436.5793377261166,4.0
萨摩亚,2012,84.0339493183122,44.777128767501665,5.0
葡萄牙,2012,30259.46447207604,5200.2344400233615,2.0
蒙古,2012,4209.391035039855,1264.69390550903,2.0
西班牙,2012,121612.1730304539,21278.40898980908,1.0
贝宁,2012,3255.455946514299,3364.0895131915754,10.0
赞比亚,2012,7346.192117420446,5151.221925843434,6.0
赤道几内亚,2012,524.6329200992989,174.20572123930467,6.0
越南,2012,75317.74399675067,29677.368082960704,2.0
阿塞拜疆,2012,8748.310732721617,3419.2499782996583,2.0
阿富汗,2012,7058.729537236246,2064.4681333083386,8.0
阿尔及利亚,2012,15788.657193503303,8047.876415962504,2.0
阿尔巴尼亚,2012,3561.541449508208,443.89949865005576,2.0
阿拉伯叙利亚共和国,2012,7654.193358410176,2563.103907766409,3.0
阿拉伯联合酋长国,2012,1578.8088889977896,339.4821996802988,3.0
阿曼,2012,1007.4148910133555,293.57196554218467,3.0
阿根廷,2012,76991.80619201912,14504.734152533783,2.0
马尔他,2012,904.1621809575619,110.89991675594308,2.0
马尔代夫,2012,167.85340675387192,49.84171324921715,2.0
马拉维,2012,10109.744936271778,4206.35850699127,6.0
马来西亚,2012,22102.827750168184,7793.047031604579,2.0
马绍尔群岛,2012,38.3705427160899,14.946194971333888,4.0
马达加斯加,2012,13822.691066233909,7107.4213486385215,6.0
马里,2012,7474.638460939794,5649.763151575454,7.0
黎巴嫩,2012,4772.848194548231,1024.0937340868363,2.0
黑山共和国,2012,1486.485489239965,178.60589186641326,2.0
不丹,2013,403.02430246815703,317.45820106643254,3.0
东帝汶民主共和国,2013,586.7031995814497,385.4945896152903,4.0
中国,2013,2011594.1314365866,231154.6465142268,2.0
中非共和国,2013,1964.0157703532125,1628.837998231843,10.0
丹麦,2013,17645.438641155975,2395.7348289087813,1.0
乌克兰,2013,92695.14982909296,27944.60965497423,2.0
乌兹别克斯坦,2013,14509.921979670537,10338.286149958116,2.0
乌干达,2013,22362.893379781253,7273.991291258841,6.0
乌拉圭,2013,9546.416551195936,1482.8119605146248,1.0
乍得,2013,5084.034901652811,5118.897574011058,9.0
也门,2013,8821.72711824078,4398.474429137427,4.0
亚美尼亚,2013,5646.568914190395,1844.8543481543254,2.0
以色列,2013,12531.622604263852,1768.1237424806811,1.0
伊拉克,2013,22751.560848678346,3775.454374383087,3.0
伊朗伊斯兰共和国,2013,56410.97733232335,9932.654642480145,2.0
伯利兹城,2013,228.89375552484188,75.57587009829281,2.0
佛得角,2013,442.9893347991064,133.4626085801503,2.0
俄罗斯,2013,308782.5724291181,96334.48885987059,2.0
保加利亚,2013,19897.426132300865,3828.3282239502446,2.0
克罗地亚,2013,14483.838571594672,2286.8124108700167,2.0
关岛,2013,171.9013456220783,39.61370296613848,2.0
冈比亚,2013,412.4956120032191,523.5568314452825,11.0
冰岛,2013,657.1319171880355,63.46140656620137,2.0
几内亚,2013,4864.965949698212,4452.415727998499,7.0
几内亚比绍,2013,601.4472414943535,656.9588896956705,10.0
刚果,2013,2222.7859024252643,1237.2539614156728,7.0
刚果民主共和国,2013,38255.34260708707,19114.80100804889,8.0
利比亚,2013,4343.450703100574,1077.9068180033037,2.0
利比里亚,2013,2196.5894557220918,1601.7866672075909,8.0
加拿大,2013,82344.82286206902,11123.111724486145,1.0
加纳,2013,10395.682289570881,10411.234727484236,8.0
加蓬,2013,1132.8270248471176,555.195716437465,4.0
匈牙利,2013,33940.61448314547,6653.071557850964,2.0
北马其顿,2013,4241.237686483903,483.22635008225757,2.0
北马里亚纳群岛,2013,58.32235639594276,15.290802808119913,2.0
南苏丹,2013,6263.254327054924,2793.5334724129116,8.0
南非,2013,54164.42228940343,14019.270426975161,4.0
博茨瓦纳,2013,896.6562869250287,620.5914016070722,4.0
卡塔尔,2013,342.9694922084174,108.10602721708472,3.0
卢旺达,2013,7063.165716956464,2665.6623435262595,4.0
卢森堡公国,2013,1207.6406451702817,194.5889584880585,2.0
印度,2013,667767.649652228,411968.912024795,5.0
印度尼西亚,2013,164084.45324365076,120774.36563020483,2.0
